Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
0.065217,0.1124518,1.1770758,6.604106815,0,0,1385.944,102.23,2182,34
0.0961153,0.189522,1.1703485,6.61632444,0,1,1314.457,99.647,2164,67
0.1497388,0.217833,1.4936855,6.676753253,0.054819,1.1,1363.43,135.825,1898,139
0.1491433,0.3614795,2.102805,6.674564153,0.404199,0.6,1351.748,196.77,1554,291
0.1600225,0.5467818,2.1780488,6.519138092,0.732753,0,1513.407,223.579,1357,545
0.1796175,0.5863065,2.1391785,6.026590717,0.444132,0,1826.586,277.802,1309,678
0.2051075,0.595972,2.149118,4.027942948,0.23634,0,2096.768,308.554,1347,726
0.2344618,0.6078988,2.1411308,3.66017424,0.152277,0,2165.973,343.374,1344,642
0.246673,0.4370265,2.1021613,2.53935533,0.060894,0,2308.185,304.596,1488,564
0.251867,0.3388063,1.938957,1.622122677,0.039165,0,2341.652,286.158,1527,474
0.2562083,0.2959525,1.9253608,1.368187143,0.144474,0,2202.827,337,1696,425
0.2444318,0.281497,1.9935383,1.168979096,0.219222,0,2269.706,386.504,1994,398
0.2617988,0.3100568,1.720728,1.061713222,0.55641,0,2405.609,439.985,2140,284
0.2547955,0.3121313,1.7258405,1.214950182,0.798453,0,2427.297,427.052,2555,222
0.2230468,0.4157035,1.4103878,1.552071497,0.380604,0,2365.53,329.225,2853,221
0.1821178,0.4064678,1.090114,1.49734401,0.612264,0,2311.898,334.656,2831,138
0.204952,0.3639778,0.8794438,1.637446369,0.542976,0,2384.258,448.453,2830,55
0.2702825,0.3767563,0.598752,1.661526462,0.327081,0,2230.185,622.921,2915,35
0.2817363,0.44398,0.5626903,2.410198472,0.356937,0,1868.043,715.755,2868,42
0.2686265,0.455178,0.544371,3.053793699,0.413439,0,1614.347,815.207,2675,72
0.2105083,0.3779505,0.4939765,3.485046286,0.32562,0,1139.132,913.122,2805,76
0.199748,0.3366745,0.345741,3.88784058,0.299742,0,514.255,1066.743,2875,69
0.1322683,0.272115,0.2361395,4.717509261,0.138093,0,284.239,1118.195,2770,76
0.128864,0.2232313,0.136935,5.558123444,0.032292,0,332.097,1058.98,2818,118
0.1764863,0.198021,0.0790735,6.227987873,0.012894,0,456.063,950.848,2743,143
0.1249165,0.1985058,0.137086,6.389981225,0.003036,0.1,599.442,766.478,2831,145
0.078737,0.1399745,0.290479,6.605158728,0.00207,0,955.932,729.306,2876,137
0.0506623,0.1385203,0.4995938,6.628593066,0,0,1316.21,674.447,2729,137
0.0272828,0.1506823,0.7473088,6.083507304,0.000276,0,1778.494,675.04,2568,172
0.010991,0.2357738,0.969405,6.298039052,0.777096,0,2032.943,735.641,2496,166
0.009149,0.6599433,1.1850003,5.402697383,3.69867,0,1891.384,726.371,2530,175
0.0163863,0.6294265,1.1778355,4.575217802,0.873186,0,1979.685,756.576,2528,146
0.048498,0.4417835,1.1648398,3.909731573,0.405414,0,1617.774,752.265,2703,132
0.0612113,0.272679,1.021731,3.091008393,0.110778,0,1508.68,701.125,2722,171
0.0619848,0.2765925,0.7415115,2.683835899,0.264327,0,1483.843,733.505,2623,212
0.084974,0.598091,0.6384013,3.082251992,2.423142,0,1279.33,738.097,1821,277
0.1046268,1.2702345,0.3937825,2.530598938,3.094977,2.5,1240.79,702.438,1658,298
0.1088463,1.6213373,0.1826955,2.250394211,3.164748,6,1070.124,649.218,1944,321
0.1064633,1.6742603,0.1536845,2.038051563,1.797099,6.3,1163.383,615.867,2064,337
0.084175,1.5327175,0.292897,1.786305129,2.319807,6,1098.322,634.821,2067,339
0.0829388,1.1847415,0.9459358,1.57177339,3.573936,4.1,1080.663,555.128,2111,364
0.057343,0.7031963,1.139574,1.453562015,1.206012,0.9,1107.296,502.537,2023,325
0.0474948,0.4017448,1.2597758,1.365998043,0.049704,0,1130.313,476.913,2017,295
0.0283548,0.142087,0.9134608,1.044200429,0.001311,0,1212.585,470.29,2164,231
0.0172025,0.0852453,0.4584743,0.945690956,0.006234,0,1117.551,547.096,2389,214
0.0283325,0.0437288,0.3895163,0.825290481,0.045057,0,993.519,529.741,2581,191
0.0346415,0.1152458,0.3439088,0.665486229,0,0,889.148,559.368,2483,172
0.0556698,0.2415113,0.2821263,0.888774369,0.074901,0,1074.736,721.88,2594,149
0.11244,0.3097855,0.2759673,0.801210387,0.768315,0,1145.638,832.505,2755,205
0.2415868,0.4763925,0.6625898,0.621704234,1.4805,0.4,1120.868,982.22,2776,248
0.382883,0.698312,0.9587298,0.492547375,1.402416,1.5,1134.369,1187.051,2824,222
0.5318183,0.869103,1.1405305,0.59543504,1.281663,1.8,903.837,1319.573,2850,210
0.571366,0.98833,1.5215353,0.941312756,1.188441,1.2,913.684,1359.217,2860,272
0.4543418,0.9855908,1.4071933,1.136142602,1.73376,0,871.409,1498.688,2855,359
0.4826913,0.9720653,1.284346,0.755239301,1.034199,0,818.572,1684.681,2805,468
0.3930565,1.055949,1.3322075,1.074847814,1.209591,0,840.923,1859.634,2877,508
0.373576,1.0666498,1.3311248,1.788494229,1.014678,0.3,684.087,1950.58,2817,474
0.3533988,0.9815348,1.175244,1.633068169,0.644268,0,556.365,2027.4,2838,290
0.3012015,1.1087145,1.02556,1.521424103,1.746408,0.6,459.104,2098.896,2820,254
0.2058408,1.0852963,1.1222465,1.464507516,1.805535,0.7,397.91,2089.143,2828,220
0.0519373,1.085075,1.2454908,1.311270556,1.905609,1.6,331.085,2149.871,2839,64
0.016921,1.083776,1.2642305,1.234652075,1.873011,2.2,304.937,2231.235,2850,19
0.0581348,1.1113008,0.9276128,1.074847814,1.889922,2.7,321.461,2180.541,2716,17
0.1992663,1.0958328,0.8358583,0.961014649,1.77309,2.6,382.242,2251.537,2645,19
0.239904,1.0834505,0.895899,0.866883376,1.361118,2.7,364.972,2235.456,2591,31
0.300754,0.9896003,0.7788618,0.803399488,0.722598,2,320.935,2107.247,2558,26
0.4022968,0.905534,0.8168428,0.831857781,0.343803,0.5,252.8,1635.932,2554,17
0.4858738,0.8547365,0.795934,0.779319394,0.075291,0,153.095,1468.375,2631,13
0.54163,0.6207473,0.8624645,0.750861101,0.01524,0,96.963,1335.688,2532,12
0.530737,0.4418865,0.9613043,0.812155889,0.060978,0,77.211,1197.436,2376,5
0.4162738,0.3069533,1.0371838,0.836235982,0.024951,0,74.386,1142.214,2093,4
0.4014648,0.2310258,0.9526708,0.851559674,0.026448,0,58.18,1099.617,1939,4
0.4339898,0.1169085,1.0984373,0.542896662,0.005589,0,34.107,1118.138,1725,4
0.5026923,0.0834793,1.2724475,0.3699578,0,0,52.666,977.861,1071,7
0.5228203,0.0743425,1.4875695,0.308663021,0.012489,0,90.515,1027.515,790,8
0.5114368,0.078352,1.515922,0.247368233,0.017655,0,113.311,799.34,494,4
0.5053703,0.0817168,1.3316748,0.22547724,0.00207,0,154.857,697.989,202,9
0.486269,0.0967723,1.1609543,0.352445007,0,0,267.825,668.499,104,20
0.5125563,0.2612163,1.127369,0.330554014,0,0,419.182,669.776,92,12
0.4757113,0.708153,0.8450378,0.310852121,0,0,540.849,689.436,150,8
0.5024525,0.882025,0.8013975,0.352445007,0,0,575.559,903.598,227,9
0.5143995,0.9639825,0.7006995,0.516627469,0,1.1,650.896,1094.473,388,13
0.5125433,1.0323805,0.649022,0.663297128,0,1.6,733.24,1236.184,472,27
0.4930268,1.1377728,0.5817415,0.623893334,0,1.7,816.401,1224.621,378,41
0.4843418,1.2814713,0.4315408,0.505681968,0,2.7,938.405,1188.539,310,53
0.460387,1.346573,0.4204133,0.44876538,0,3.2,1006.408,1183.892,286,56
0.4138098,1.5038935,0.4009058,0.426874387,0,4.7,1118.633,1280.012,336,95
0.4053555,1.5516168,0.3068428,0.477223674,0,5.4,1290.363,1194.745,319,160
0.43852,1.5585355,0.268295,0.584489548,0.011799,5.9,1393.881,1547.848,305,139
0.5064525,1.532249,0.2541303,0.733348308,0.020517,6.1,1357.658,1321.559,311,146
0.542343,1.5231495,0.3006083,0.772752094,0.263223,5.5,1324.524,1091.07,344,170
0.5773798,1.6103185,0.4002545,0.711457315,1.130964,5.5,1396.082,804.384,384,197
0.5393448,1.5794455,0.4082125,0.735537408,2.933847,4.7,1474.501,500.152,520,262
0.5314383,1.302341,0.505929,0.895341669,3.671055,3.1,1462.509,458.929,503,295
0.5094565,0.9397935,0.6241005,1.068280523,2.828385,1,1458.896,541.06,470,282
0.4766723,0.590958,0.696168,1.028876728,0.673146,0,1426.789,584.786,401,351
0.4741033,0.2461668,0.890192,0.939123655,0.548523,0,1217.615,1128.063,385,448
0.495333,0.1340435,1.216133,0.928178154,0.525288,0,1084.753,1786.518,343,563
0.5528,0.1271508,1.5922978,1.087982415,0.150474,0,1090.024,2044.378,358,515
0.590089,0.1353098,1.6592428,1.105495208,0.432726,0,1261.511,2396.117,459,508
0.6066115,0.1685745,1.5866593,0.921610863,0.652065,0,1367.832,2438.105,620,507
0.62345,0.221269,1.563614,0.910665362,0.580575,0,1485.448,2273.645,752,517
0.6822633,0.3136173,1.6561323,0.731159208,0.635274,0,1588.249,2368.129,654,518
0.6576283,0.4009153,1.6835285,0.794643096,0.689646,0,1570.105,2171.273,492,486
0.621215,0.4474828,1.7214483,1.024498527,0.980079,0,1496.174,2173.412,339,464
0.64743,0.5181493,1.701075,1.079226015,0.757608,0,1421.197,1892.58,360,478
0.6685885,0.5066708,1.8129915,1.50172221,0.79215,0,1562.331,1494.494,776,424
0.7276093,0.4929265,1.7136695,1.663715563,0.479736,0,1533.501,1391.1,1475,338
0.797003,0.4164988,1.6373073,1.600231684,0.288369,0,1447.828,1243.829,1497,243
0.850407,0.365803,1.546266,1.746901344,0.495168,0,1412.141,1724.865,1403,184
0.7830075,0.4043338,1.5665328,2.024916971,0.619599,0,1341.732,2152.693,1376,110
0.7849925,0.3358075,1.5389768,2.075266257,0.384858,0,1299.869,2294.307,1353,46
0.806296,0.3511395,1.4589288,2.368605577,0.580209,0,1221.683,2052.442,1392,23
0.8144658,0.3627185,1.3771778,2.653188505,0.301038,0,1255.321,1954.577,1357,11
0.8393018,0.297803,1.3059325,2.955284225,0.083985,0,1196.419,1509.856,1061,5
0.8538455,0.2398915,1.084522,3.283649139,0.13758,0,986.732,1376.183,1227,4
0.8868665,0.219286,0.9364615,3.793709307,0.272808,0,833.442,1174.534,1267,4
0.8951253,0.1703448,0.7356715,3.95570266,0.323295,0,708.372,1276.99,1611,4
0.9109648,0.1295975,0.4573828,4.211827294,0.321102,0,530.781,956.537,1491,4
0.8963028,0.0861713,0.3607168,3.467533494,0.106428,0,479.228,652.426,1047,4
0.9151985,0.0748788,0.334448,4.016997447,0.056832,0,477.639,882.011,1506,19
0.8920825,0.0315098,0.2703078,3.636094146,0.010866,0,450.577,1659.186,1623,26
0.8775728,0.0278533,0.2167395,3.717090827,0.000621,0,426.252,2063.019,1444,32
0.85035,0.0242088,0.171293,3.931622566,0,0,426.612,2080.867,1604,39
0.8122025,0.0395478,0.147835,4.087048627,0.000552,0,443.867,2219.694,1441,41
0.8101305,0.085869,0.1324693,4.065157634,0.073122,0,502.994,2315.92,1107,24
0.8306838,0.0878585,0.1002838,5.400508283,0.041904,0,614.892,2288.676,801,21
0.8242255,0.0972168,0.056924,6.020023425,0.078471,0,662.347,2312.736,805,21
0.8220608,0.0679845,0.0332105,6.359333831,0.017727,0,599.708,2006.617,784,18
0.8222238,0.0340098,0.0242775,6.276148059,0,0,592.702,1473.689,596,40
0.7830423,0.018838,0.0213545,6.346199239,0,0,671.937,1248.743,372,59
0.703881,0.01688,0.0169778,6.490679798,0.012351,0,758.463,1417.156,238,108
0.6883168,0.0156625,0.0134255,6.453465113,0,0,738.265,1745.502,168,163
0.6506263,0.0151573,0.013222,6.558541878,0,0,560.602,1947.635,191,272
0.596505,0.0151673,0.0135163,6.547596386,0,0,386.367,2045.902,219,323
0.5296855,0.0138558,0.013287,6.311173644,0,0,413.123,1686.799,189,445
0.508867,0.012239,0.0153935,6.587000171,0,0,423.111,1449.11,100,459
0.4249365,0.0151393,0.02968,6.376846633,0,0,369.559,1377.784,63,554
0.332672,0.019072,0.0526265,5.696036712,0,0,359.185,1120.564,55,569
0.2412625,0.017492,0.0600033,5.566879844,0,0,429.4,1166.877,64,590
0.1626388,0.023412,0.0657705,4.921095509,0,0,493.293,1053.921,68,690
0.1110565,0.0144575,0.065243,5.507774157,0,0,407.383,796.716,79,735
0.0874305,0.003794,0.0660788,4.253420189,0,0,242.714,645.494,85,874
0.0565548,0.002511,0.0532988,2.692592291,0,0,117.963,497.147,83,909
0.0468105,0.0017038,0.0461808,2.672890398,0,0,71.927,876.061,72,1038
0.0316158,0.0009245,0.0625808,3.629526846,0,0,57.319,1736.763,66,1188
0.0158443,0.001631,0.107786,4.209638193,0,0,60.829,2206.044,87,1409
0.0089983,0.0018778,0.1144123,3.467533494,0,0,51.138,2037.142,99,1538
0.0113915,0.0008298,0.078567,3.412806006,0,0,54.633,1513.232,118,1622
0.0154465,0.0018353,0.0656963,3.695199834,0,0,75.746,897.521,196,1727
0.0172363,0.0070048,0.0742058,5.260405924,0,0,118.241,538.074,275,1729
0.0231845,0.008265,0.147278,6.199529579,0,0,113.26,635.322,376,1659
0.043079,0.0080868,0.2226975,6.252067966,0,0,71.273,715.892,434,1667
0.0691905,0.0176438,0.2849323,6.324308246,0,0,52.343,776.936,504,1694
0.09687,0.0216268,0.337311,6.396548526,0,0,50.369,741.313,561,1621
0.0958208,0.0247768,0.317922,6.628593066,0,0,48.905,631.581,614,1585
0.0994973,0.037179,0.2784525,6.508192591,0,0,48.975,581.776,599,1560
0.100447,0.0585093,0.252065,6.427195919,0,0,44.216,440.945,556,1436
0.1012528,0.0912775,0.2126228,5.704793103,0.0225,0,40.919,309.97,577,1355
0.0868575,0.129039,0.1610103,5.08965617,0.08625,0,43.876,200.263,639,1254
0.0755985,0.1824283,0.1108828,5.017415882,0.094872,0,50.271,134.857,567,1215
0.0663245,0.2043243,0.1139808,4.102372328,0.058398,0,51.714,166.122,455,1172
0.070548,0.222451,0.137449,2.429900365,0.231981,0,54.92,364.849,383,1047
0.0900008,0.2368678,0.2037693,1.50172221,0.495108,0,61.652,379.342,299,890
0.0972063,0.2360943,0.2007808,1.401023637,0.75279,0,65.525,355.656,187,811
0.1035768,0.3103308,0.2035155,1.876058211,0.961494,0,65.891,422.136,126,831
0.1048653,0.380793,0.1715288,2.217557717,1.401318,0,59.613,278.509,62,713
0.1326385,0.4367538,0.1518605,2.206612225,1.145517,0,57.525,236.271,38,525
0.1571465,0.528364,0.1685585,2.977175218,1.102038,0,58.716,168.897,32,505
0.1707778,0.5283415,0.179409,3.471911694,0.559404,0,63.058,151.529,32,427
0.1042245,0.5538143,0.2099193,3.428129699,0.457995,0,69.728,162.1,32,401
0.0959215,0.4939773,0.2426035,3.651417839,0.21351,0,70.513,247.693,32,403
0.1001738,0.3018148,0.2634798,3.612014053,0.056373,0,104.818,209.971,36,323
0.125549,0.2596148,0.3183608,3.627337746,0.006141,0,164.814,118.498,59,346
0.1604538,0.2556228,0.3716778,3.397482314,0.001932,0,192.122,106.97,112,285
0.1745193,0.2056328,0.3954753,2.891800346,0.000414,0,190.66,197.044,167,181
0.2162238,0.1601605,0.3840138,2.368605577,0.000207,0,208.665,473.465,177,164
0.230035,0.080265,0.417358,2.834883759,0.000207,0,194.718,883.951,240,178
0.2163525,0.046172,0.5981695,3.548530174,0.004071,0,208.638,1281.067,260,142
0.2394505,0.052231,0.9158585,3.798087508,0.022131,0,245.687,1604.018,287,101
0.2146973,0.0561155,1.0040335,4.163667107,0.242142,0,272.349,1607.276,391,82
0.223017,0.0691825,1.0364045,3.892218781,0.17856,0,263.546,1468.067,485,35
0.2151123,0.10584,1.190005,3.673308841,0.488664,0,215.711,1247.832,520,13
0.181056,0.104705,1.2700483,3.855004086,0.476739,0,176.397,834.094,495,12
0.0382218,0.0953513,1.0215878,3.863760487,0.375807,0,165.848,525.496,517,16
0.0228155,0.0863945,0.9383845,3.261758146,0.457239,0,155.506,285.132,525,22
0.0288105,0.1013555,0.9318208,2.677268598,0.525972,0,188.22,171.264,504,25
0.0247195,0.087011,1.0415645,2.832694659,0.343308,0,211.528,175.517,426,52
0.0368383,0.0906198,1.247902,2.217557717,0.089583,0,198.641,267.309,335,89
0.1028413,0.0702903,0.9407493,1.608988076,0.00594,0,172.598,443.126,282,109
0.1570308,0.0324698,0.7450948,2.197855824,0,0,137.703,685.048,204,140
0.1659525,0.0105403,0.9728315,2.933393232,0,0,85.188,950.251,124,114
0.1923115,0.017116,1.023071,2.556868132,0,0,53.309,922.273,72,72
0.215122,0.0242148,1.0193775,2.219746817,0,0,73.906,839.32,45,48
0.200898,0.027331,0.8647423,2.806425465,0,0,135.765,901.899,37,34
0.247362,0.0637948,0.756202,4.349740562,0.061437,0,167.878,1103.367,33,20
0.2965543,0.113329,0.6307658,5.369860889,0.05142,0,205.391,1345.719,32,17
0.2515035,0.1184645,0.5343413,5.97843053,0.24312,0,225.814,1551.404,32,19
0.2266655,0.1796923,0.627064,5.704793103,0.676188,0,238.535,1735.032,32,14
0.294741,0.2632263,0.7058903,5.890866558,0.939387,0,283.301,1916.458,32,16
0.3432055,0.340819,0.7262743,5.868975565,2.005767,0,340.136,1762.179,32,12
0.4076488,0.3251298,0.6203093,5.299809709,1.588554,0,409.372,1522.758,32,5
0.4581708,0.3430008,0.4789053,4.087048627,1.108806,0,479.962,1425.484,32,4
0.4939028,0.3722583,0.4142893,3.161059573,1.203357,0,570.1,1431.242,32,4
0.5503815,0.4380733,0.3526103,2.738563386,2.350158,0,644.423,1294.141,33,4
0.5134015,0.4747728,0.2582943,2.421143964,2.976765,0,651.243,1022.652,32,4
0.4703253,0.4698035,0.1501275,2.670701298,2.738235,0,661.421,783.634,32,4
0.4640343,0.4956673,0.0943098,2.61597381,3.02697,0,737.245,587.463,32,4
0.4648488,0.4838783,0.0502073,1.895760104,2.778537,0,730.509,374.995,33,6
0.512378,0.4807585,0.025248,1.587097082,2.588664,0,752.509,230.478,32,12
0.551603,0.457907,0.026653,1.330972448,1.929846,0,950.233,169.283,32,20
0.511269,0.4242403,0.0196083,1.204004681,1.150671,0,1083.62,90.77,32,33
0.5718763,0.3809288,0.0210598,1.000418434,1.286424,0,1159.04,90.122,32,43
0.5729138,0.3885803,0.0178735,0.893152569,1.275681,0,1131.862,65.377,32,99
0.505716,0.435245,0.0153248,0.818723189,1.848864,0,1056.963,66.889,32,154
0.4130983,0.4344688,0.015418,0.947880047,1.932609,0,1097.43,62.855,32,326
0.3627238,0.4207895,0.0089828,0.66986442,2.068926,0,1221.855,60.267,32,340
0.3378318,0.398586,0.0083803,1.208382882,1.459284,0,1361.233,102.128,32,355
0.361737,0.4477755,0.0093298,1.390078136,1.58856,0,1390.847,190.718,32,430
0.3175403,0.424214,0.0117703,1.109873409,2.223981,0,1413.996,257.775,32,329
0.2470738,0.4279978,0.020084,1.118629809,2.336178,0,1363.862,366.768,33,373
0.2199553,0.43959,0.0312458,1.460129316,1.866978,0,1350.275,448.924,32,516
0.2888808,0.3743568,0.0527318,0.967581949,1.697319,0,1375.235,547.11,32,914
0.3119948,0.2627865,0.1109693,0.779319394,0.791058,0,1454.209,674.494,33,1494
0.2928035,0.2159928,0.276869,0.840614182,0.597642,0,1584.503,731.196,32,1786
0.224237,0.1959815,0.4466813,0.840614182,0.350457,0,1675.323,656.38,32,1906
0.2167668,0.1611443,0.6779103,1.015742136,0.482622,0,1818.562,603.334,33,1856
0.2234688,0.0695468,0.8312955,0.724591907,0.181584,0,1873.105,498.479,36,1714
0.1876315,0.023928,0.9475653,0.680809921,0.098109,0,1766.841,285.903,41,1428
0.1413173,0.0108735,1.0696528,0.492547375,0.021513,0,1671.149,152.824,37,1296
0.132775,0.0090705,1.1805523,0.422496187,0,0,1749.972,179.516,44,1093
0.09051,0.0134143,1.2823928,0.175127953,0,0,1634.048,227.169,59,811
0.0636005,0.0251243,1.3220398,0.15104786,0.024906,0,1445.744,260.204,63,688
0.0658655,0.096978,1.429256,0.212342648,0.241176,0,1434.242,343.105,51,494
0.0644985,0.2379885,1.4238625,0.374336,0.982965,0,1389.357,373.17,51,376
0.054787,0.3679285,1.2172498,0.334932215,1.535235,0,1301.286,372.29,53,323
0.029705,0.5409895,0.9906948,0.363390508,1.715118,0,1243.582,272.479,48,198
0.007804,0.7264453,0.823628,0.29333932,2.213826,0,1149.896,188.125,48,54
0.0060628,0.9373245,0.567131,0.494736467,2.582616,0,1001.19,205.397,53,10
0.0040955,1.0166415,0.3874573,1.004796635,3.073929,1.5,891.034,199.934,57,4
0.003387,1.1785633,0.2861453,1.044200429,2.705442,3.6,720.478,203.64,69,10
0.0044718,1.2542233,0.3075793,1.022309436,2.66595,4.8,587.51,235.254,86,15
0.003567,1.3787553,0.253136,0.788075795,2.885583,7.3,495.864,284.164,90,32
0.0019125,1.5104503,0.212499,0.825290481,2.92902,6.4,377.044,282.211,109,85
0.0019955,1.6198515,0.2128653,0.724591907,3.256353,6.1,209.36,238.516,175,153
0.002911,1.628517,0.1888185,0.866883376,2.773116,3.6,139.91,185.188,184,367
0.0052888,1.6147688,0.1760355,0.831857781,2.779944,2.7,77.063,205.364,164,752
0.0066845,1.6358143,0.1846253,0.735537408,2.288415,2.9,45.634,195.293,138,968
0.0045778,1.635963,0.179606,0.803399488,1.466277,3.5,26.736,166.466,117,1433
0.0062273,1.6773933,0.1912098,0.639217035,2.037252,4.5,22.611,125.954,105,1715
0.0093158,1.7284333,0.2087155,0.661108028,1.75362,4.6,19.13,114.76,119,2011
0.0183808,1.7106703,0.2696918,0.792453996,1.454577,3.7,19.659,136.909,127,2262
0.022772,1.7253803,0.364007,0.757428401,2.500527,4.1,10.921,128.522,130,2241
0.0303885,1.729017,0.4564693,0.59981324,1.993143,4.7,5.739,102.075,129,2245
0.0347728,1.693156,0.5822218,0.584489548,1.502898,5.2,6.549,109.673,117,2154
0.0364648,1.6713635,0.8163738,0.477223674,1.386489,5.2,5.732,178.641,113,1967
0.0360273,1.6317333,1.2692728,0.44219808,1.681983,5.5,4.079,283.412,142,1700
0.0452203,1.6440405,1.1657193,0.512249268,2.072517,5.4,4.952,327.341,208,1310
0.0397268,1.6736553,1.2765398,0.413739795,1.810812,5.2,9.844,357.447,279,971
0.026154,1.633974,1.2749228,0.207964448,2.141652,4.6,13.298,381.214,382,653
0.016691,1.7152313,1.178569,0.291150219,2.694744,3.9,31.206,438.636,584,501
0.0227873,1.7338335,1.0765668,0.501303767,3.10851,3.7,57.472,439.479,747,472
0.0283278,1.7546653,0.8342528,1.731577642,3.594573,4.4,77.119,409.504,1001,414
0.0355473,1.73165,0.7778593,3.130412179,2.741349,5.7,90.932,399.649,1233,315
0.0272353,1.7175865,0.6212075,4.117696021,2.54955,6.8,136.154,425.538,1506,244
0.031975,1.670638,0.5163758,4.940797401,2.209092,7.3,225.356,420.658,1700,235
0.0429053,1.6119415,0.5151273,5.562501644,2.863314,7,356.993,397.078,1839,201
0.094127,1.5352828,0.4596423,5.851462763,2.753568,6,425.953,438.17,1879,134
0.166833,1.5018153,0.3273248,5.798924376,2.796543,4.4,436.624,627.996,1814,100
0.214361,1.563485,0.2210568,5.501206856,2.391771,3.8,504.957,788.185,1827,74
0.2932135,1.620213,0.1368693,5.435533877,2.36613,3.8,594.485,1061.223,1954,89
0.4316625,1.61347,0.121129,4.772236748,2.437722,3.9,692.939,1314.155,1928,52
0.5103248,1.6365525,0.0827538,4.216205494,2.498583,3.8,755.117,1661.061,1887,19
0.6218903,1.660668,0.1176358,5.347969896,2.837832,3.5,812.089,1875.48,1853,10
0.6805575,1.6989383,0.1330913,5.564690744,3.101853,3.9,866.86,2032.671,1858,4
0.700321,1.7154658,0.1424715,5.396130082,3.162414,4.4,885.671,2139.931,1736,4
0.6923488,1.6904995,0.2072273,5.52747605,3.469131,4.9,889.808,2068.372,1623,4
0.732886,1.6750155,0.2800005,5.194732935,4.04937,4.9,764.675,1944.602,1563,5
0.760452,1.6972645,0.2604545,5.059008777,3.830175,5.5,660.569,1915.706,1604,5
0.7497353,1.6639145,0.234723,5.23413673,3.418728,5.4,649.825,1797.272,1600,4
0.7309575,1.6059018,0.20564,5.490261364,3.35055,5.4,699.755,1660.028,1656,4
0.7661545,1.6051183,0.2012725,5.518719658,3.651192,5.3,659.99,1515.027,1722,6
0.7816545,1.5888113,0.1857838,5.46180307,3.628788,5,632.346,1319.413,1671,4
0.7626875,1.592817,0.2113485,4.831342436,3.264996,5,582.734,1034.703,1677,4
0.7731493,1.5827675,0.2516288,4.780993149,2.843907,4.2,564.997,803.47,1661,4
0.7698915,1.5917383,0.3220083,4.343173261,2.768721,4.1,491.345,761.746,1413,4
0.7644838,1.6059418,0.3610378,5.148761849,2.135811,4.3,346.168,608.466,1273,4
